S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52
68.69321534033627,67.54983023128153,63.7425316456205,98.53798819263527,6.299138079831124,20.709732492243514,92.12457151899821,53.61034093641719,58.222633444193825,49.36850740672072,39.554243485900166,86.63225683652055,34.729326254300496,16.02403796381392,94.09590271205509,88.17342992870446,71.5591137126849,88.16874594221039,93.98237068417804,47.868300984383396,14.176283523205413,48.56269262102318,28.049511694251073,56.63876280596127,66.18767812945796,15.723112804674887,56.13262993442494,66.27815180743019,81.09275961762546,48.498155236515736,49.98198928158439,95.40269915019391,54.51609241095059,25.95903821984956,76.37448891098279,79.60174183336272,24.88347640813352,63.55143986828439,39.47739740963736,2.3994765368793636,62.75890357481628,98.66564920220985,76.71390605295116,78.87814014539126,78.23812344760164,58.71991146912835,2.6278508732606287,87.69348849006464,63.599944023826836,66.2994634504864,96.0183931354145,87.34675938433179,52.98509651688394
72.51301061099392,34.18814019733144,42.48883837849572,71.7116771009775,91.41860875080418,43.71449456856503,43.30041005516881,26.634021995271382,61.59557342196006,43.75224260287792,45.96436832428532,93.78131205118623,50.117606981177566,45.50795292831038,59.49917186651209,61.78863874562286,3.493601102686683,54.293322179502056,51.67801018526983,15.390121733551887,37.64756022858445,93.19653677427885,22.273171757295096,80.64781767311871,55.233008752627065,60.94652374915985,38.93548739608307,30.93808976314071,59.56706559943432,83.54472046592947,76.77862193629782,65.5621325756481,68.15716947887198,97.2956561330343,63.62449708702995,98.812754940058,86.86288075080064,52.46756870394549,9.036411961454183,9.492283746031172,35.60808412416527,31.715477204432162,60.825798377765004,12.193880361647247,75.53261402861902,43.242011614184904,82.562113535744,86.28248149142725,31.146614139717997,73.8047079987154,39.21745953622915,35.643389210868826,96.20610353472576
83.63286418486037,26.069668865858866,85.99712294660443,40.82697069753767,41.63404852633125,6.582337717551379,54.34028670738723,87.65598533496288,61.07859200558953,28.719815530447836,25.070952896178966,67.59365292357718,51.04532897738142,49.109818735918964,73.61563191704126,80.41307225079639,37.46166794733205,71.17582115704035,95.65112809124858,78.10774341912258,18.63861423505885,30.16706818734731,30.02007685567103,61.46488805491137,64.56792820464115,63.694051756876476,95.66561626940525,89.51979593891798,47.0818680854315,24.148442335722077,17.256417863801676,58.52264730845766,48.318552893647535,55.51031252715129,65.67601473699582,90.92247451008768,12.031315791776976,64.54212244139245,67.93190205736059,28.860622901514954,62.636781980861066,14.81835101897807,39.85895398360285,39.22207705350961,93.24574542540884,85.06043131664809,74.30605263599149,73.28546395260837,54.28470770304359,45.69831590015574,80.59416974948842,45.015580426763144,73.02604763874709
2.5133873117015093,52.5695569741971,81.78734953033161,18.180448933372627,50.4457024723879,47.739469520063984,14.28688394615415,44.75485426555667,1.9102642189797847,37.25593047505973,45.217649283341885,49.159765195575346,19.512511937219223,63.590332296480014,60.97469986497993,11.522663238865928,15.745441218025514,43.35631690950489,84.0264946139297,14.697440857240496,68.26250065245661,11.819483341358284,46.3619257319416,43.367971199746734,13.111346680740244,55.87973991620473,26.18576230106363,52.10901710784779,12.434938577666843,1.8667878141640837,76.0089124645735,73.38971172265303,17.42206381054845,45.43304628236184,2.7743728555838953,68.5005641629369,11.298388167480699,74.74444047073257,19.380306896995236,41.54319233976212,51.21585409542527,94.68215504041258,5.74718344337205,96.92268758797708,8.378748327789676,73.33967334033925,73.60824231234265,30.74130960727213,92.87011847270912,62.84366774027096,45.05000893436342,97.20393693251572,36.07689130101217
14.4769196455645,53.693883025642506,40.73693929019379,63.8573290419292,48.33741380151479,95.7459691503171,42.940193349409924,49.62674406243909,76.29934273820935,68.60343573668658,22.548013442913472,35.75536790522018,99.06407129864554,63.136594018439055,19.989384711841407,1.8257618020273925,34.33610325549359,6.2087642000344445,81.45957078913953,58.31751718843271,4.318920522421177,58.037461285614555,87.17802989167704,59.08614987719295,75.79774374390456,80.22296604039335,90.95221484961829,43.353552489533485,4.055361173965066,34.49593632789886,20.575481303478803,71.83980091173235,32.2193900230903,53.94934318906343,50.7189461575374,8.013681158444308,77.33765045794254,35.5360416030344,91.66983038263561,40.25637221317147,53.05146957990029,21.136716291469792,87.52459368008334,62.55615161840139,56.30545359711191,9.790445680847437,1.9841155405451838,43.682330943144365,88.43244352077167,24.469819247223967,51.49307230685406,37.44938776539427,36.69449666885425
56.24437188799099,80.09180667742515,59.1038592676454,50.06760518135061,10.176973499726216,36.55857844504871,92.3978005220515,18.783920264396304,38.349464772113286,47.99851455898037,58.51010976147624,28.22582172371011,90.60862368661921,3.7756427484071042,46.34909406989037,91.53422496755137,67.87966960568242,30.57467426893612,70.54049457517004,21.02398214674295,7.74388758284148,16.952363982684282,66.09139545812329,67.7825118457488,13.189447479794003,64.42371155627902,18.627770998320592,56.03433380354812,2.496788613847767,31.386625448681947,77.89402281027174,64.07281593501064,1.1167538598398696,27.867957912702902,38.48828565842686,56.77660050880897,60.65715240228594,32.90659245038017,91.50413967287717,12.114263835022232,91.27712205534668,27.469185785058524,86.96379678822154,76.84392500618878,47.69257919179813,1.024873815803462,5.43849305457983,0.1748972960743278,2.4680140218499957,59.39612032670598,40.10718108623254,2.5366375923301154,33.81577520428053
8.732155386304685,66.3877174861841,20.53385291401677,65.78833060832882,27.15954791151719,6.07400445946551,47.61629055539095,14.00879125272757,38.62854593470817,43.76180616818613,82.18669565108738,74.74842167991883,5.47967419861074,4.4225364865971395,40.61206453145962,71.23931783684166,48.746778155745716,32.635598731051154,83.71077897984868,69.00082407898587,99.46661972960477,84.49457318770013,67.46294852450949,1.5551729061493713,38.94651494509669,24.919890525624854,30.06795890111058,24.507404526650568,15.54015752153941,98.88116985613013,29.280717804508672,60.7263797886802,92.67442872954148,16.58329434507847,80.93766335448392,59.215083032151774,15.893173347093315,39.25103367720632,96.17081056204692,69.40765934853201,90.0170610959878,26.192920616702487,77.34166533265345,2.163998729183969,28.96517965037213,30.510348802740573,37.82568144453502,62.63725857459429,8.37099782062307,67.44298436592813,14.45504417001099,22.022565160475004,98.36904206275928
4.0407203010565995,40.81961968205752,53.94050181921061,84.14294361537905,38.0144455350937,78.24914186171759,71.20125166271436,65.55851517689247,15.945964315642836,6.5883201482404345,76.67827738331702,65.34151061017242,63.984238653631444,24.298485964738646,13.405275803620697,96.80504440200227,80.91065879721793,85.37305332074597,56.96679629486452,69.4997401698376,15.25095018950886,98.4247892043961,9.632830249932745,99.7290283751965,19.55704223520015,16.009179964499943,87.9793478612525,59.96493957050163,67.22049184237385,38.03054629676629,41.838644912983,42.15742953426454,65.95691419739525,70.99155149567807,56.43574136255396,96.51687053214462,59.36636512594609,97.07614645706953,60.585356369216356,43.789157610911204,53.42715820948148,2.298089975418527,94.18795047605066,24.76455298201997,69.68911458627632,73.42848345735126,11.214521565303448,85.77131074195901,15.6569153864356,28.450018075648707,3.3271243920487525,74.88338227350833,49.29128188275538
32.587339412378405,3.3093625579850627,34.698190795231454,13.927217292673665,5.451881864071318,89.6018741790894,50.119805561343554,38.06842514160047,15.25767527433246,92.20899750292918,28.71605564833851,7.694953932580617,13.925276608009751,74.44401533257584,84.30488985624511,45.099616820997845,22.19525680300545,96.95859579360206,62.54564696791517,96.51669241054063,5.635655028398179,46.59500535980609,58.20196959562253,49.342266445088036,36.14790545558285,43.89828588134608,53.59259072896284,97.642584230244,63.238995574526555,54.35054872936952,46.026583236848886,49.51683183248945,21.2731731202894,99.23704157326554,70.79180768974068,29.919017936209613,60.672596166410194,3.6869090215963407,35.01114428372818,36.12483227829178,74.8909388447939,38.46212675732181,83.98681755138215,56.35543230195894,40.98131860828714,86.58503368937885,12.341628273849025,80.17641046025183,49.94059019719547,8.665649933267684,21.19503285879484,65.16581225177194,20.506111601830103
47.81088430016721,43.480292577009195,98.71068758020597,41.174380182162494,21.1421730276924,81.5450094622571,32.69270755524955,77.2811838048826,46.257863003309396,34.80167126243578,30.26981988656956,79.40903992648097,15.921231440067707,38.458184204216565,58.7464384910185,13.968171158966946,52.30579241041235,2.992416333556469,37.40469782369449,59.86715957727038,35.58806271697619,9.060866219505215,44.0970320056265,11.65631388372107,19.556622214148145,33.37719088295009,88.42929616530056,61.92531417115394,96.42121439892664,80.98865933079446,46.27203362009198,63.02060028577653,51.78085345339183,64.88648702767567,82.72547608287876,53.2377447260573,23.31935676046477,31.551170502034797,70.66103710660569,13.694599692821175,38.81591364207338,16.873491085374305,2.280289646651712,7.867230796012404,3.199826864202937,43.44494740149991,99.13284688734761,31.39923970079058,88.08937127699512,41.7286031806404,38.24908307301046,14.312376026634954,67.56328789457264
