S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52
93.82395207564589,31.143449767107768,34.9901168790823,65.01337906942807,19.793402122321503,75.85120447606592,69.65300395044736,51.34998230871734,48.21560989661867,67.21420998634167,13.573986379048897,6.9373077153704,71.13848926884442,93.63107430634206,53.542413429653436,96.36665160945306,94.85824472171197,94.40488115841482,80.0232633897899,92.55900003927535,78.01551961687487,40.55030632312045,32.93702840264617,13.88550556744943,21.186587726476823,17.313625754847084,9.370419577338996,15.484897472050463,99.79093468072652,33.36675196379547,46.94095321200309,76.92758125979424,34.4473163439026,32.441465183460494,11.147463736237384,60.51145786962656,54.43626987790927,9.254100716160762,16.112065162888413,64.86560128899825,71.54492339287211,17.99965680918486,86.0416174573933,21.20594705880746,94.04954339076616,31.820739920976838,80.99970907664034,89.01175958368344,61.596612333082376,1.3249684990766397,21.575027095250764,33.29152600658958,93.07439523723887
66.81204998267741,96.16320182806376,99.30070098806794,78.73248376928152,87.85313494111102,49.13737079957683,80.69073907430177,4.991317523539562,20.806581526963363,17.14887629580738,75.86666910397274,89.05339385062352,17.120595691028985,2.535618193386746,21.505898521892032,11.330091565500656,97.49769388116192,34.273330677635236,80.22957392682167,36.955021732239004,96.70439344928295,75.93296442712149,87.50414955323832,40.14673408721028,21.163695070583167,0.9932109618305263,68.5888553426227,28.414860540460197,53.137245469265615,79.20069547662732,73.33983725063838,10.068011433730517,11.432775126922845,49.48631014398356,44.37117425450899,24.997010315222777,37.05362038571477,86.10439282341711,51.48576159153178,44.056935194202595,92.75761484417177,63.12229356006513,71.50008583776848,41.314645171155604,90.89843959785708,12.71387498195814,40.89467955787125,91.91708240785282,59.08064603749629,76.60981213362783,29.13983817661179,61.89822492519305,75.34417459878344
91.0740043618009,87.90857810243446,61.725497413314315,68.95786845869574,4.864217834447738,71.52230941260315,80.10422857317702,73.55889855486781,55.74195010050788,95.28739234110733,5.443982867932185,49.72226469119205,87.21287764629072,25.986222938283767,89.75517096426756,61.105900495158394,4.183526229536749,83.22632797046468,68.62932161046488,1.5064590473272688,96.0339084361087,20.019587951837604,21.44639532680913,88.99113109807114,25.348932976746486,9.810279664400989,11.696193392613207,27.957057633978778,8.067433056618468,56.533758665208836,15.377677374560083,14.64575097936679,41.323590567802896,61.86401271100118,75.08916171670778,41.887671821152026,75.48532180940349,15.816660883021783,52.067649530806484,10.726228510589042,39.484839784321935,89.38834663362452,71.13755683946403,15.477602554266777,82.79899028475775,34.55911360922688,67.01450011967552,65.98601138896217,85.91746614202937,1.4879279423214764,1.858803103596196,19.580209123271164,93.46666092714761
84.64940578273905,71.20480506929782,55.84275964509268,69.52100306243261,97.3506303560039,71.40510647672785,69.68591581019854,43.85837806856762,11.828611052715111,78.58671663899403,13.81430986118507,13.859294622246443,74.85348434282704,54.64807327066119,56.007425955415954,20.370728269858496,43.608415029332335,5.895752085933481,67.73587354330661,18.9540641260707,27.748936608327625,92.07798121759583,49.3584979897867,88.06058248294896,27.337116950066232,3.625970233522835,62.271041892993104,50.360220848765124,24.99661497493356,71.92537911811598,11.901224141131694,10.64787462756296,97.89070817542526,4.0253346492410635,30.64845876533284,47.06935917325609,13.139598930853236,2.1408323407525187,94.79181669546502,90.48888110206714,62.18725714511615,33.83325913408639,74.51201431186563,76.65334641998854,87.02129923975463,77.9303589052379,86.3022420818223,70.97974885192208,77.12806852718678,55.800602505283834,51.171179849223215,47.892799208495475,12.193904725736571
7.728604411006956,83.41069480757474,83.68516506798628,82.25090951779262,36.62776599123466,66.71641042047753,85.84058870992301,34.39424290221796,22.768312794311218,84.89357863278164,45.67207588908337,7.287218057467348,54.731536866859884,7.22867570707767,77.15944908904588,28.535596345584324,10.391432683135493,78.00775913203401,59.30881268978317,47.67682904152133,65.01272180459998,82.1959166129155,50.31367551026289,44.775391632916325,46.54043854553201,46.25016242265492,91.19659899722838,51.248000093904075,98.66587708639408,49.931471508564805,19.121167587673305,6.537020111611758,53.19270995351266,50.92502395906564,72.59059469417942,24.702839744873884,40.852012406572115,66.70737295300343,5.190372984878877,63.17869857222469,44.29113218671955,12.224696183984074,49.15286551033851,25.61465248705521,65.40096714702584,35.792470309750016,77.76871125215249,27.689917452081858,33.879318441999175,96.12914624082003,4.804604672142288,99.92445207511628,23.37922711479926
97.99550754317123,33.63184073715513,77.13503315502734,50.80833255408421,39.06345899754391,43.15314696305433,26.57386770558443,9.903464323216527,55.38651615651688,76.04544107801408,42.94460378571514,49.35564693251162,44.955177649302016,31.720646605790726,79.13645006654518,68.61273475353687,99.4211096701896,70.31662508437823,23.22895869428895,29.506249228149763,51.673905541497454,53.6343733450235,5.965115686132072,53.59596667064458,41.32589644887186,75.31489929399766,48.744909905714294,41.133621043446375,14.637974793511344,67.32402192713027,55.73441065083874,93.2376053777588,86.63663544288723,97.03447512198089,91.20995737342777,7.245888415882151,37.69926251762232,1.5374358259035326,76.50632885430029,99.74475514256818,17.942349978872862,79.0071086306506,9.856910090350922,90.17507675030353,85.82793537584656,47.417770317948815,43.92164399014974,34.73824258903899,70.01960306093828,94.79022802059539,32.07694727849201,10.650872626369456,31.026512674786588
6.626136986834763,13.806865103928722,16.287697193972782,58.56565778332329,29.24540868277973,16.239520374072434,35.446756636332374,42.19579202325453,55.24271993356835,41.232999315548554,99.7485485015157,23.199311501998487,91.20793094887244,60.37392849592441,37.72327511214073,11.53727199281348,79.14807033198771,42.00900437607486,73.62980353777806,53.220156779759066,50.840009843104525,58.720355902417296,2.622327703194327,74.39457380037491,34.486526632849376,64.82070830895962,11.139853258576316,4.517850498270148,59.95681118482964,96.66503424869866,4.022673038493696,53.95038843650426,2.4019974953848555,22.458244118390002,12.649775014471698,54.3669826400438,74.50061369848103,88.15666018583077,94.789913544127,57.5458366892221,54.0776957864974,86.86800628599384,64.63132442594649,12.360035479162745,92.2467577524497,11.61415099434483,48.17051253226676,19.406143062745684,66.01422357353512,95.74959017162534,78.56631406876204,89.62677433188728,71.8773112200054
76.5380719405868,73.25300642225828,21.03984243886543,66.64372239583616,84.21314267255107,93.88534500181805,44.92127833768404,82.38514996175394,66.3287525224029,57.22384440891693,23.680660440818713,23.941248657850057,4.795450074053409,30.400714170039013,51.19932294420142,19.820878079684622,18.55958076351755,56.994391942980535,31.89043247640996,1.0165268344220268,49.77805874436293,22.733132867370532,79.81270987480674,12.746796532649062,15.615064582092009,1.7183962108429984,76.3376716121412,93.98319160375446,48.11648431864787,52.03185389078452,14.411205090435397,62.70124330684554,44.7282089143815,66.83421070291973,78.3270745561596,49.619942248454244,45.15280298293254,44.558843565200945,5.847335061047188,41.434780102489825,61.32363419122113,78.75884929357106,1.635313845699693,60.834239910802935,2.777976564458229,28.221450458319165,19.515838601403257,53.81092891929663,11.27911705451945,23.045633786646558,88.3596271684894,38.7943957610322,44.13514310714422
30.354512284653424,43.74008610980719,75.15900132724127,3.8821429147794406,79.89706987232323,10.05067388336215,40.796476016699415,31.581733993642313,80.83125101433978,9.480403874238341,11.134124770732967,83.47018493657427,45.77806372824901,67.55384750271625,94.49581985677395,41.36135259141371,26.816528210748015,52.319915111797414,94.65754000649626,40.11648138457913,23.589727950098048,42.21009248114489,20.90611504989105,89.79114431120941,29.858038306440825,69.47241388086508,17.34046043681947,88.03871193551377,27.69534017812133,81.79023356411923,74.04166820694621,50.14479974397529,51.72661621449968,36.14859483456523,81.02144746411591,80.95010892808452,36.09571374745782,15.600253812696819,28.916506381222796,86.5453413452536,28.665233952880843,58.54953119233478,80.80751546680696,3.357314819956303,66.30873264342634,25.609861694233327,6.7478158070646055,40.81302794924275,58.261350906789175,60.77016711405642,86.74028766086937,36.7418030278784,86.4819165058407
85.4994397984302,22.692558138018736,90.01532452467904,4.826136431051675,38.96748552263093,98.8501743895161,30.14392173461342,50.38933476185857,19.448212657438756,37.65361360667367,50.732114626721966,9.407302316169252,61.991668739138596,81.02436471570597,99.92195907972729,34.51700113291829,42.828574163600884,59.74574613090594,96.67621287155985,23.005222231532652,23.61939218315966,92.77982049134957,20.12841973840207,32.309936157644316,29.48243842864493,87.99858425148761,13.851676622588727,43.84883723572415,27.649840187584186,67.38621201334881,7.695294640229999,14.516835894182645,26.19023401252587,57.74951711878933,12.30371886608671,20.507524577355042,13.584027051505876,62.45627692819969,33.63345546118235,37.271104702441946,26.647273637296497,31.302625882795986,91.43639446835277,23.433308070265323,17.772952163438916,32.89154251965209,18.57035457699269,31.21868083732884,50.85556570386367,35.57697147516055,49.93676174139695,72.18136938393216,9.233341267869877
